ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Meta: pd_amazon_asin,Meta: wpcf-featured-product-blurb,Meta: wpcf-featured-product-bg,Meta: _aioseop_description,Meta: _aioseop_title,Meta: _aioseo_og_title,Meta: _aioseo_og_description,Meta: _aioseo_og_article_section,Meta: _aioseo_og_article_tags,Meta: _aioseo_description,Meta: _aioseo_title,Meta: _oembed_c94f4592886a58db85945e70392bdd2b,Meta: _oembed_time_c94f4592886a58db85945e70392bdd2b,Meta: _oembed_539e4eeda12eaa37e97eef8b892c1520,Meta: _oembed_time_539e4eeda12eaa37e97eef8b892c1520,Meta: pd_app_store_is_app_page,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Meta: _aioseop_opengraph_settings,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Meta: _oembed_4b11d5fe4e09fe4b7fec820f100c4b15,Meta: _oembed_time_4b11d5fe4e09fe4b7fec820f100c4b15,Meta: _oembed_728a0dac19cdf351798de51220b0d0b2,Meta: _oembed_time_728a0dac19cdf351798de51220b0d0b2,Meta: _oembed_42e6d87c638cab881ecc45aa361878fd,Meta: _oembed_time_42e6d87c638cab881ecc45aa361878fd,Meta: _oembed_059f9b2dd3d668dfb47f0f9d0226b9d3,Meta: _oembed_time_059f9b2dd3d668dfb47f0f9d0226b9d3,Meta: _oembed_0cb4a6496a8b0d46456f2d3c2d33b378,Meta: _oembed_time_0cb4a6496a8b0d46456f2d3c2d33b378,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Meta: _oembed_29d65475a5f7e888b849b7e9c854cd9b,Meta: _oembed_time_29d65475a5f7e888b849b7e9c854cd9b,Meta: _oembed_aad28143aab973e4b7fbbd6704666d22,Meta: _oembed_time_aad28143aab973e4b7fbbd6704666d22,Meta: _oembed_34c2e98d0b63dd8dbae91e34735d57ba,Meta: _oembed_time_34c2e98d0b63dd8dbae91e34735d57ba,Meta: _oembed_1f35c6f5ad853693cecf803fc701e03a,Meta: _oembed_d74716f2e8e3a07717e05d676b38e687,Meta: _oembed_time_d74716f2e8e3a07717e05d676b38e687,Meta: _oembed_537be02feb8d2e299ee4446d85d1cdd6,Meta: _oembed_time_537be02feb8d2e299ee4446d85d1cdd6,Meta: _wp_old_date,Attribute 1 default,Meta: _oembed_77dc161aba0390fb89181534039cf22e,Meta: _oembed_e97103c996f5eb319e1bb26edc7db65c,Meta: _oembed_time_e97103c996f5eb319e1bb26edc7db65c,Meta: _oembed_69ff0798b05c6a00b26812dd6a726572,Meta: _oembed_time_69ff0798b05c6a00b26812dd6a726572,Meta: _oembed_94aebb77abac8e2d5a581ad4277ff9c4,Meta: _oembed_time_94aebb77abac8e2d5a581ad4277ff9c4,Meta: _oembed_dc379f7b8dc2cf20c41c01be0c76258c,Meta: _oembed_time_dc379f7b8dc2cf20c41c01be0c76258c,Meta: _oembed_7c1f6a65a2b395973165d3239ec41d36,Meta: _oembed_time_7c1f6a65a2b395973165d3239ec41d36,Meta: _oembed_adafc559fa34e338e90c59c1675c9471,Meta: _oembed_time_adafc559fa34e338e90c59c1675c9471,Meta: _oembed_f1979b9fa6dbcea7aba1fadaddf63c79,Meta: _oembed_time_f1979b9fa6dbcea7aba1fadaddf63c79,Meta: _oembed_427455e46976ae77316c87e15c08798b,Meta: _oembed_time_427455e46976ae77316c87e15c08798b,Meta: _oembed_de46211ef563dee34a27ff75821f6ed9,Meta: _oembed_time_de46211ef563dee34a27ff75821f6ed9,Meta: _oembed_da387e51efecfb30479bbda7ed48873c,Meta: _oembed_time_da387e51efecfb30479bbda7ed48873c,Meta: _oembed_2c010285893d0b268307b3bd330758e6,Meta: _oembed_time_2c010285893d0b268307b3bd330758e6,Meta: _oembed_56f0b2205e24686d8f5974bcf8a9aa95,Meta: _oembed_time_56f0b2205e24686d8f5974bcf8a9aa95,Meta: _oembed_096922c12f1b731f5744f32e029b194c,Meta: _oembed_time_096922c12f1b731f5744f32e029b194c,Meta: _oembed_fcdc542b711519744e3f017daf8db867,Meta: _oembed_time_fcdc542b711519744e3f017daf8db867,Meta: _oembed_ce5fbede140414035cf90851c184e2e5,Meta: _oembed_time_ce5fbede140414035cf90851c184e2e5,Meta: _oembed_5e98e65cc789e7ff2b0d126396225b4e,Meta: _oembed_time_5e98e65cc789e7ff2b0d126396225b4e,Meta: _oembed_19c364c65ea7037daa6d974c1a854fdf,Meta: _oembed_time_19c364c65ea7037daa6d974c1a854fdf,Meta: _oembed_51d9e6314cd91f46a131f9cf8484dbb0,Meta: _oembed_time_51d9e6314cd91f46a131f9cf8484dbb0,Meta: _oembed_62795f8affe54aa7631c73c28d24633a,Meta: _oembed_time_62795f8affe54aa7631c73c28d24633a,Meta: _oembed_f8a2a0a76a3c84c04bee084556e48cc5,Meta: _oembed_time_f8a2a0a76a3c84c04bee084556e48cc5,Meta: _oembed_48c8b915c8778f6135d4328e70863722,Meta: _oembed_time_48c8b915c8778f6135d4328e70863722,Meta: _oembed_a4a0bf48895f1dbff938e7f3153c8b63,Meta: _oembed_time_a4a0bf48895f1dbff938e7f3153c8b63,Meta: _oembed_09d420dab2206eec409a73ed2b524158,Meta: _oembed_time_09d420dab2206eec409a73ed2b524158,Meta: _oembed_510f54e335bb8afc5eba50eb6bfe5e07,Meta: _oembed_time_510f54e335bb8afc5eba50eb6bfe5e07,Meta: _oembed_351f79d53d5ec23758c1821c55138480,Meta: _oembed_time_351f79d53d5ec23758c1821c55138480,Meta: _oembed_96be6b5beb6b7ccc69a62a157a4f728f,Meta: _oembed_time_96be6b5beb6b7ccc69a62a157a4f728f,Meta: _oembed_d83079e69969951a1afe10b8f5a6b2cb,Meta: _oembed_time_d83079e69969951a1afe10b8f5a6b2cb,Meta: _oembed_aade1dd486b8d9085a3ef77c4873e663,Meta: _oembed_time_aade1dd486b8d9085a3ef77c4873e663,Meta: _oembed_6474109fad1df2063633f91f386e198a,Meta: _oembed_time_6474109fad1df2063633f91f386e198a,Meta: _oembed_a92e24d1f78ee15390f6ba08a6448585,Meta: _oembed_time_a92e24d1f78ee15390f6ba08a6448585,Meta: _oembed_99bb8a4f9bbb917b61694825ab2ae5af,Meta: _oembed_time_99bb8a4f9bbb917b61694825ab2ae5af,Meta: _oembed_c6af41e659bde6dad95ec1b41ed5882d,Meta: _oembed_time_c6af41e659bde6dad95ec1b41ed5882d,Meta: _oembed_59dab9b23469b01e245edb2c50eceac5,Meta: _oembed_time_59dab9b23469b01e245edb2c50eceac5,Meta: _oembed_845eccf2fb63924007b5fabdc3a8f1eb,Meta: _oembed_time_845eccf2fb63924007b5fabdc3a8f1eb,Meta: _oembed_1f3e3b94a5511e1a5484d5f0b030fd98,Meta: _oembed_time_1f3e3b94a5511e1a5484d5f0b030fd98,Meta: _oembed_01f8b605b01bad0a75bd333558ddccf2,Meta: _oembed_time_01f8b605b01bad0a75bd333558ddccf2,Meta: _oembed_bba7d57772f29f87f7dfa8054bd979e7,Meta: _oembed_time_bba7d57772f29f87f7dfa8054bd979e7,Meta: _oembed_d002781d578ef3eeeb1f7592c82ea807,Meta: _oembed_time_d002781d578ef3eeeb1f7592c82ea807,Meta: _oembed_7b36cce11c613fd5e0c57de5fb85b19f,Meta: _oembed_time_7b36cce11c613fd5e0c57de5fb85b19f,Meta: _oembed_f1d5e482c13004d7c8f37da8af8f0a32,Meta: _oembed_time_f1d5e482c13004d7c8f37da8af8f0a32,Meta: _oembed_e8d02988ca50b3405f06e7198527cabc,Meta: _oembed_time_e8d02988ca50b3405f06e7198527cabc,Meta: _oembed_269dbedc19b2834508f020651bf50f30,Meta: _oembed_time_269dbedc19b2834508f020651bf50f30,Meta: _oembed_52611f41c712028d9211932914e16776,Meta: _oembed_time_52611f41c712028d9211932914e16776,Meta: _oembed_57489d39b9be6beaa4a4deb5185296f5,Meta: _oembed_time_57489d39b9be6beaa4a4deb5185296f5,Meta: _oembed_577edcc8d4f6d18b6da3ee9bd9a89c2e,Meta: _oembed_time_577edcc8d4f6d18b6da3ee9bd9a89c2e,Meta: _oembed_801b140bc9fe65e0bf2974badfa47293,Meta: _oembed_time_801b140bc9fe65e0bf2974badfa47293,Meta: _oembed_be28ea8a45f8b4126564b5023c481ecd,Meta: _oembed_time_be28ea8a45f8b4126564b5023c481ecd,Meta: _oembed_1f6ddf3fdf1472e88ac3dee8c1c1b294,Meta: _oembed_time_1f6ddf3fdf1472e88ac3dee8c1c1b294,Meta: _oembed_f817e372630b550faa6e86d7cdc1c22e,Meta: _oembed_time_f817e372630b550faa6e86d7cdc1c22e,Meta: _oembed_a389a37b23f1eaea58476d2bcdf291cb,Meta: _oembed_time_a389a37b23f1eaea58476d2bcdf291cb,Meta: _oembed_ca80ff78068bc24c4d73244a0282744c,Meta: _oembed_time_ca80ff78068bc24c4d73244a0282744c,Meta: _oembed_ccf30d241c7e46b4bd9d2a87e53ccb44,Meta: _oembed_time_ccf30d241c7e46b4bd9d2a87e53ccb44,Meta: _oembed_e605b56b631cd2c81862f63c8c28f399,Meta: _oembed_time_e605b56b631cd2c81862f63c8c28f399,Meta: _oembed_4008f3f640549d21e7bfd14045011e2c,Meta: _oembed_time_4008f3f640549d21e7bfd14045011e2c,Meta: _oembed_2c73cfb89cc286c2e626760ec90d4226,Meta: _oembed_time_2c73cfb89cc286c2e626760ec90d4226,Meta: _oembed_c18ff4d515a189959d353902af94fd68,Meta: _oembed_time_c18ff4d515a189959d353902af94fd68,Meta: _oembed_9376c8a42356f50ad8faf1149613a56a,Meta: _oembed_time_9376c8a42356f50ad8faf1149613a56a,Meta: _oembed_b498501e246d3885c26a77d3933e9bfb,Meta: _oembed_time_b498501e246d3885c26a77d3933e9bfb,Meta: _oembed_ec1827a17a6611cd21119bace06ed843

5292,simple,VK-6510-BK,Insta Series,1,0,visible,Cellular Photography,"<ul>
\n 	<li><span style=""font-weight: 400;"">12 inch selfie fill light with tripod and phone clip</span></li>
\n 	<li><span style=""font-weight: 400;"">Power Supply:  USB Cable</span></li>
\n 	<li><span style=""font-weight: 400;"">Voltage: 5 V Power: 15W LED</span></li>
\n 	<li><span style=""font-weight: 400;"">LED Colour temperature:  3200K – 6500 K</span></li>
\n 	<li><span style=""font-weight: 400;"">Brightness:   &gt;  = 4800 LUX</span></li>
\n 	<li><span style=""font-weight: 400;"">Tripod length:  180  cm (Max)</span></li>
\n 	<li><span style=""font-weight: 400;"">Folded length:  35  cm</span></li>
\n 	<li><span style=""font-weight: 400;"">USB Cable length:  2.9 m</span></li>
\n 	<li><span style=""font-weight: 400;"">Light colours:  White + Yellow + Mixed light 9 brightness levels</span></li>
\n</ul>
\n&nbsp;
\n
\nAvailable At : <a href=""https://www.jumia.co.za/volkano-insta-series-12-inch-ring-light-on-floor-tripod-1319767.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>",,,taxable,,1,,,0,0,,,,,0,,,,"Mobile > Cellular Accessories, Mobile",,,"https://volkano.com/wp-content/uploads/2020/12/vk-6510-bk-volkano-insta-series-12-inch-ring-light-on-tripod-black-4-2.jpg, https://volkano.com/wp-content/uploads/2020/12/vk-6510-bk-volkano-insta-series-12-inch-ring-light-on-tripod-black-4-4.jpg, https://volkano.com/wp-content/uploads/2020/12/vk-6510-bk-volkano-insta-series-12-inch-ring-light-on-tripod-black-4-3.jpg, https://volkano.com/wp-content/uploads/2020/12/vk-6510-bk-volkano-insta-series-12-inch-ring-light-on-tripod-black-4-1.jpg, https://volkano.com/wp-content/uploads/2020/12/vk-6510-bk-volkano-insta-series-12-inch-ring-light-on-tripod-black-4-6.jpg, https://volkano.com/wp-content/uploads/2020/12/vk-6510-bk-volkano-insta-series-12-inch-ring-light-on-tripod-black-4-5.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                        ,,,Volkano Insta Series 12 Inch Ring Light on Floor Tripod,,,,,,Volkano Insta Series 12 Inch Ring Light on Floor Tripod | #site_title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

5299,simple,VK-4008-BK,Steady Uno Series,1,0,visible,Monitor Desk Clamp,"<ul>
\n 	<li><span style=""font-weight: 400;""> Angle: Adjustable</span></li>
\n 	<li><span style=""font-weight: 400;""> Screen Size: 17 ~ 27""</span></li>
\n 	<li><span style=""font-weight: 400;""> Tilt Angle: –85 ~ 15 Degrees</span></li>
\n 	<li><span style=""font-weight: 400;""> Swivel Angle: 100 Degrees</span></li>
\n 	<li><span style=""font-weight: 400;""> Vesa: 100 x 100 / 75 x 75 mm</span></li>
\n 	<li><span style=""font-weight: 400;""> Max Weight: 10 Kg / 22 lbs</span></li>
\n 	<li><span style=""font-weight: 400;""> Material: Anodised Aluminium</span></li>
\n</ul>
\n&nbsp;
\n
\nAvailable At : <a href=""https://www.jumia.co.za/volkano-steady-uno-series-single-arm-adjustable-desk-clamp-monitor-stand-1319768.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>",,,taxable,,1,,,0,0,,,,,0,,,,"Computing > Accessories, Computing",,,"https://volkano.com/wp-content/uploads/2020/12/vk-4008-bk-volkano-steady-uno-series-monitor-desk-mount-4-4-2.jpg, https://volkano.com/wp-content/uploads/2020/12/vk-4008-bk-volkano-steady-uno-series-monitor-desk-mount-4-1-1.jpg, https://volkano.com/wp-content/uploads/2020/12/vk-4008-bk-volkano-steady-uno-series-monitor-desk-mount-4-3-1.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                                            ,,,Volkano Steady Uno Series Single Arm Adjustable Desk Clamp Monitor Stand,,,,,,Volkano Steady Uno Series Single Arm Adjustable Desk Clamp Monitor Stand | #site_title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

5303,simple,VK-4009-BK,Riser Hub Series,1,0,visible,Monitor Stand,"<span style=""font-weight: 400;"">Particle Board Modular Multi-Purpose Riser with USB Ports</span><span style=""font-weight: 400;"">
\n</span><span style=""font-weight: 400;"">● </span><span style=""font-weight: 400;"">Fully Detachable Modular Design:  ensures easy installation</span><span style=""font-weight: 400;"">
\n</span><span style=""font-weight: 400;"">● </span><span style=""font-weight: 400;"">3 easily accessible USB 3.0 ports</span>
\n
\n<span style=""font-weight: 400;"">● </span><span style=""font-weight: 400;"">USB 3.0 Ports Support Fast Charge with optional Wall Charger</span><span style=""font-weight: 400;"">
\n</span><span style=""font-weight: 400;"">● </span><span style=""font-weight: 400;"">Non-Skid Foam Pads:  protect work surface from scratches or scuffs</span><span style=""font-weight: 400;"">
\n</span><span style=""font-weight: 400;"">● </span><span style=""font-weight: 400;"">Eco-Friendly Particle Board:  features heavy-duty and moisture resistance (TSCA Title VI compliant)</span>
\n
\n&nbsp;
\n
\nAvailable At : <a href=""https://www.jumia.co.za/volkano-riser-hub-series-adjustable-height-monitor-stand-with-3-usb-ports-1319769.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>",,,taxable,,1,,,0,0,,,,,0,,,,"Computing > Accessories, Computing",,,"https://volkano.com/wp-content/uploads/2020/12/vk-4009-bk-volkano-riser-hub-series-monitor-stand-with-3-port-usb-hub-4-2-1.jpg, https://volkano.com/wp-content/uploads/2020/12/vk-4009-bk-volkano-riser-hub-series-monitor-stand-with-3-port-usb-hub-4-1-1.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                    ,,,Volkano Riser Hub Series Adjustable Height Monitor Stand with 3 USB Ports,,,,,,Volkano Riser Hub Series Adjustable Height Monitor Stand with 3 USB Ports | #site_title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

5314,variation,,Raptor Series - Black,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1,,,,https://volkano.com/wp-content/uploads/2020/12/vk-7116-bk-volkano-raptor-15-6-laptop-backpack-blk-blk-4-2-4.jpg,,,VK-7116-BK | VK-7127-BKGR,,,,,,1,Colour,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

5315,variation,,Raptor Series - Black &amp; Grey,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1,,,,https://volkano.com/wp-content/uploads/2020/12/vk-7127-bkgr-volkano-raptor-15-6-laptop-backpack-blk-grey-4-2-2.jpg,,,VK-7116-BK | VK-7127-BKGR,,,,,,2,Colour,Black &amp; Grey,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

5322,simple,VK-9015-BK,Relief Series,1,0,visible,1500mAh 3-in-1 Mobile Phone Charger,"<b>SPECIFICATIONS:</b>
\n<ul>
\n 	<li><span style=""font-weight: 400;"">Capacity: 1 500 mAh</span></li>
\n 	<li><span style=""font-weight: 400;"">Input: 5 V DC, 0.5 A</span></li>
\n 	<li><span style=""font-weight: 400;"">Output 1: 5 V DC, 0.5 A</span></li>
\n</ul>
\n<b>FEATURES AND BENEFITS:</b>
\n<ul>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Compatible with all Mobile Phones</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">1,500 mAh</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">10 mm - Ultra Slim</span></li>
\n</ul>
\n<b>CONTENTS: </b>
\n<ul>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Volkano Relief Series Mobile Phone Charger </span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Extra Type C Charging Tip</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Extra Lightning Charging Tip</span></li>
\n</ul>
\n&nbsp;
\n
\nAvailable At : <a href=""https://www.jumia.co.za/volkano-relief-series-1500mah-3-in-1-mobile-phone-charger-1332213.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>",,,taxable,,1,,,0,0,,,,,0,,,,"Mobile > Cellular Accessories, Mobile",,,"https://volkano.com/wp-content/uploads/2021/01/vk-9015-bk-volkano-relief-series-1-500-mah-3-in-1-mobile-phone-charger-4-1.jpg, https://volkano.com/wp-content/uploads/2021/01/vk-9015-bk-volkano-relief-series-1-500-mah-3-in-1-mobile-phone-charger-4-2.jpg, https://volkano.com/wp-content/uploads/2021/01/vk-9015-bk-volkano-relief-series-1-500-mah-3-in-1-mobile-phone-charger-4-3.jpg, https://volkano.com/wp-content/uploads/2021/01/vk-9015-bk-volkano-relief-series-1-500-mah-3-in-1-mobile-phone-charger-4-4.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                    ,,,Volkano Relief Series 1500mAh 3-in-1 Mobile Phone Charger,,,,,,Volkano Relief Series 1500mAh 3-in-1 Mobile Phone Charger | #site_title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

5327,simple,VK-9014-BK,Fuel Series,1,0,visible,10000mAh Powerbank,"<b>SPECIFICATIONS:</b>
\n<ul>
\n 	<li><span style=""font-weight: 400;"">Micro-USB Input: 5 V DC, 2 A</span></li>
\n 	<li><span style=""font-weight: 400;"">Output 1: 5 V DC, 2.1 A</span></li>
\n 	<li><span style=""font-weight: 400;"">Output 2: 5 V DC, 2.1 A</span></li>
\n 	<li><span style=""font-weight: 400;"">Battery Capacity: 10 000 mAh</span></li>
\n 	<li><span style=""font-weight: 400;"">Battery Type: Lithium Polymer</span></li>
\n</ul>
\n<b>FEATURES AND BENEFITS:</b>
\n<ul>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">2 x USB Charging Ports</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">2.1A Charging</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Ultra Slim -16 mm</span></li>
\n</ul>
\n<b>CONTENTS: </b>
\n<ul>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Volkano Fuel Series 10, 000 mAh Powerbank</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">USB Charging Cable</span></li>
\n</ul>
\n&nbsp;
\n
\nAvailable At : <a href=""https://www.jumia.co.za/volkano-fuel-series-10000mah-powerbank-1332214.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>",,,taxable,,1,,,0,0,,,,,0,,,,"Mobile, Mobile > Power Banks",,,"https://volkano.com/wp-content/uploads/2021/01/vk-9014-bk-volkano-fuel-series-10-000-mah-powerbank-black-4-1.jpg, https://volkano.com/wp-content/uploads/2021/01/vk-9014-bk-volkano-fuel-series-10-000-mah-powerbank-black-4-2.jpg, https://volkano.com/wp-content/uploads/2021/01/vk-9014-bk-volkano-fuel-series-10-000-mah-powerbank-black-4-3.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                        ,,,Volkano Fuel Series 10000mAh Powerbank,,,,,,Volkano Fuel Series 10000mAh Powerbank | #site_title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

5331,simple,VK-9013-BK,Spawn Series,1,0,visible,10000mAh Powerbank with Built-in Charging Cables,"<b>SPECIFICATIONS:</b>
\n<ul>
\n 	<li><span style=""font-weight: 400;"">Battery Type: Lithium Polymer</span></li>
\n 	<li><span style=""font-weight: 400;"">Battery Capacity:</span> <span style=""font-weight: 400;""> 10,000 mAh</span></li>
\n 	<li><span style=""font-weight: 400;"">Micro USB Input:</span> <span style=""font-weight: 400;""> 5 V DC, 2 A</span></li>
\n 	<li><span style=""font-weight: 400;"">Charging Output : 5 V DC, 2.1 A</span></li>
\n 	<li><span style=""font-weight: 400;"">Output 1: 5 V DC, 2.1 A</span></li>
\n</ul>
\n<b>FEATURES AND BENEFITS:</b>
\n<ul>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">2.1 Amp Charging</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Micro USB, Type-C &amp; Lighting Cables</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Built-in Phone Holder</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Slim Design - 20 mm</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">10,000 mAh Power Bank with built-in Charging Cables </span></li>
\n</ul>
\n<b>CONTENTS:</b>
\n<ul>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Volkano Spawn 10,000 mAh Power Bank</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">With Charging Cables</span></li>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Instruction Manual</span></li>
\n</ul>
\n&nbsp;
\n
\nAvailable At : <a href=""https://www.jumia.co.za/volkano-spawn-series-10000mah-powerbank-with-built-in-charging-cables-1332215.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>",,,taxable,,1,,,0,0,,,,,0,,,,"Mobile, Mobile > Power Banks",,,"https://volkano.com/wp-content/uploads/2021/01/vk-9013-bk-volkano-spawn-series-10-000-mah-powerbank-4-2.jpg, https://volkano.com/wp-content/uploads/2021/01/vk-9013-bk-volkano-spawn-series-10-000-mah-powerbank-4-1.jpg, https://volkano.com/wp-content/uploads/2021/01/vk-9013-bk-volkano-spawn-series-10-000-mah-powerbank-4-3.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                        ,,,Volkano Spawn Series 10000mAh Powerbank with Built-in Charging Cables,,,,,,Volkano Spawn Series 10000mAh Powerbank with Built-in Charging Cables | #site_title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

5341,simple,VK-8041-BK,Cupla Series,1,0,visible,3.1A Dual Output Charger with 2 Cables,"<b>SPECIFICATIONS:</b>
\n<ul>
\n 	<li><span style=""font-weight: 400;"">Connection Type: USB Type - A</span></li>
\n 	<li><span style=""font-weight: 400;"">Output Power: 5 VDC @ 3.1 A</span></li>
\n 	<li><span style=""font-weight: 400;"">Input Voltage: 100~240 V AC</span></li>
\n 	<li><span style=""font-weight: 400;"">Output 1: 5 V DC, 2.1 A</span></li>
\n 	<li><span style=""font-weight: 400;"">Output 2: 5 V DC, 1 A</span></li>
\n</ul>
\n<b>FEATURES AND BENEFITS:</b>
\n<ul>
\n 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Charge 2 Devices at the same Time</span></li>
